,registration_date,years_of_study,family_size,loan_amount,total_career_years,birth_date,contract_type,is_male,province,zip_code,user_id,age,group,history_type,monthly_expense
22153,2012-12-05,4.0,0.0,142734,4.0,1966-06-01,B,1.0,K,291244,985189,46.0,B,C,10000.0
22154,2012-05-13,,0.0,143730,,1978-07-02,E,1.0,K,291240,985447,34.0,B,C,15000.0
22155,2012-05-13,,0.0,118374,,1986-06-01,E,1.0,K,291165,985605,26.0,B,C,12000.0
22156,2012-05-13,6.0,0.0,153996,6.0,2063-12-18,B,1.0,K,290022,986072,48.0,B,A,40000.0
22157,2012-05-13,3.0,0.0,173529,3.0,1990-02-12,B,1.0,K,291330,986076,22.0,B,C,15000.0
22158,2012-05-13,3.0,0.0,158625,3.0,1986-01-14,B,1.0,K,290005,986083,26.0,A,A,10500.0
22159,2012-05-13,5.0,0.0,165399,5.0,1973-04-21,B,1.0,K,290023,986746,39.0,B,A,27000.0
22160,2012-05-13,6.0,0.0,166482,6.0,1982-05-16,B,1.0,K,291770,987270,30.0,B,C,14000.0
22161,2012-05-13,,1.0,134934,,1976-06-01,D,1.0,K,291775,987279,36.0,B,C,13000.0
22162,2012-05-13,,0.0,158625,,1986-04-11,E,1.0,K,290017,987282,26.0,B,C,15000.0
22163,2012-05-13,6.0,0.0,177306,6.0,1978-10-20,A,1.0,K,290016,987291,34.0,B,C,15300.0
22164,2012-05-13,,0.0,182427,,1982-06-08,E,1.0,K,290003,987329,30.0,B,C,15000.0
22165,2012-05-13,7.0,2.0,181836,7.0,1987-03-18,B,1.0,K,291770,987611,25.0,B,C,20000.0
22166,2012-05-13,30.0,2.0,153996,30.0,2059-07-03,A,0.0,K,290008,987612,53.0,B,C,11900.0
22167,2012-05-13,,1.0,135321,,1973-01-01,D,1.0,K,290001,987689,39.0,B,C,15000.0
22168,2012-05-14,,0.0,141147,,1984-01-01,E,1.0,K,291170,988886,28.0,B,C,15000.0
22169,2012-05-14,,0.0,153996,,1977-06-01,E,1.0,K,291440,988887,35.0,B,C,15000.0
22170,2012-05-14,,2.0,134934,,1972-06-01,E,1.0,K,291770,988935,40.0,B,C,16000.0
22171,2012-05-14,,0.0,143730,,1993-08-25,E,1.0,K,291168,988938,19.0,A,C,9000.0
22172,2012-05-14,,0.0,142734,,1980-10-09,E,1.0,K,290022,988975,32.0,B,A,15000.0
22173,2012-05-14,3.0,0.0,152187,3.0,1993-09-26,E,1.0,K,291760,988983,19.0,B,C,8000.0
22174,2012-05-14,,0.0,113838,,1971-01-01,E,1.0,K,289390,989000,41.0,B,C,15000.0
22175,2012-05-16,,1.0,167931,,1983-05-30,E,1.0,K,290019,990782,29.0,B,B,18000.0
22176,2012-05-16,5.0,0.0,165399,5.0,2065-05-09,B,0.0,K,290021,991056,47.0,B,C,10500.0
22177,2012-05-17,2.0,1.0,165399,2.0,1981-11-09,B,1.0,K,290016,992311,31.0,B,A,22000.0
22178,2012-05-17,,0.0,153996,,1986-10-25,E,1.0,K,291135,992379,25.0,B,C,15000.0
22179,2012-05-17,4.0,0.0,143730,4.0,1984-05-09,B,0.0,K,290024,992392,28.0,B,A,13500.0
22180,2012-05-17,1.0,0.0,161817,13.0,1976-02-02,A,1.0,K,290022,992442,36.0,B,A,35000.0
22181,2012-05-17,2.0,0.0,113838,2.0,1991-06-25,B,1.0,K,290017,992590,21.0,A,C,7000.0
22182,2012-05-17,2.0,2.0,165399,2.0,1991-06-30,A,1.0,K,290022,992591,21.0,A,C,7500.0
22183,2012-05-18,10.0,0.0,177306,10.0,1986-10-05,E,1.0,K,290012,993076,26.0,B,C,15000.0
22184,2012-05-18,,0.0,143730,,2063-06-01,E,1.0,K,291145,994127,49.0,B,C,15000.0
22185,2012-05-18,,0.0,151545,,1979-02-07,E,1.0,K,288170,994139,33.0,B,C,15000.0
22186,2012-05-18,2.0,0.0,218532,2.0,1986-01-01,E,1.0,K,291410,994155,26.0,B,C,12000.0
22187,2012-05-18,27.0,0.0,155382,27.0,2062-10-09,B,1.0,K,291410,994156,50.0,B,C,21000.0
22188,2012-05-18,6.0,0.0,158889,6.0,1970-09-05,E,0.0,K,290007,994157,42.0,B,C,10000.0
22189,2012-05-19,,0.0,143730,,1986-05-02,E,1.0,K,289365,994293,26.0,B,C,15000.0
22190,2012-05-19,,0.0,129096,,1967-11-02,E,0.0,K,291775,994299,45.0,B,C,15000.0
22191,2012-05-19,,0.0,165399,,1986-01-01,E,1.0,K,291165,994385,26.0,B,C,15000.0
22192,2012-05-19,,0.0,155382,,1976-06-02,E,1.0,K,291520,994902,36.0,B,C,12000.0
22193,2012-05-20,,0.0,129096,,1986-06-01,E,1.0,K,291168,996246,26.0,B,C,12000.0
22194,2012-05-20,20.0,0.0,158625,20.0,1972-09-24,B,1.0,K,290021,996261,40.0,B,A,20000.0
22195,2012-05-20,2.0,0.0,142734,2.0,1991-09-26,B,1.0,K,291440,996595,21.0,A,C,8000.0
22196,2012-05-20,,0.0,143730,,1986-06-12,E,1.0,K,291165,997932,26.0,A,C,14000.0
22197,2012-05-21,5.0,2.0,158487,5.0,1979-06-01,B,1.0,K,290004,998830,33.0,B,C,18000.0
22198,2012-05-21,25.0,0.0,129096,25.0,2054-11-12,A,1.0,K,290022,998845,57.0,B,C,18000.0
22199,2012-05-21,6.0,0.0,171408,6.0,1984-06-06,B,1.0,K,291770,999174,28.0,B,C,17000.0
22200,2012-05-21,,2.0,134934,,1974-12-12,E,1.0,K,291770,999177,37.0,B,C,12000.0
22201,2012-05-21,,0.0,149412,,2058-01-25,E,1.0,K,291770,999185,54.0,B,C,16000.0
22202,2012-05-21,7.0,2.0,153996,7.0,1980-07-11,B,1.0,K,290006,1000126,32.0,B,C,12000.0
22203,2012-05-24,15.0,0.0,99009,15.0,1980-03-10,B,1.0,K,291440,1002345,32.0,B,C,10000.0
22204,2012-05-24,4.0,0.0,152187,4.0,1986-01-10,B,1.0,K,291107,1003785,26.0,A,C,10000.0
22205,2012-05-24,,0.0,161817,,1971-12-02,E,0.0,K,290012,1003818,40.0,B,C,15000.0
22206,2012-05-24,,0.0,122697,,2064-06-01,E,1.0,K,291510,1003855,48.0,B,A,15000.0
22207,2012-05-25,,2.0,144768,,1982-10-10,E,1.0,K,290004,1004033,30.0,B,C,15000.0
22208,2012-05-27,,0.0,131544,,1986-01-31,B,1.0,K,289220,1006501,26.0,A,C,9200.0
22209,2012-05-27,,0.0,141147,,1982-12-01,E,1.0,K,291165,1007717,29.0,B,C,15000.0
22210,2012-05-27,2.0,2.0,153762,2.0,1977-08-05,B,1.0,K,290017,1008077,35.0,B,C,10000.0
22211,2012-05-27,,2.0,114369,,2055-06-01,D,1.0,K,291520,1008082,56.0,B,C,17000.0
22212,2012-05-27,3.0,1.0,163872,3.0,1988-05-30,B,1.0,K,291440,1008473,24.0,A,C,12000.0
22213,2012-05-27,8.0,0.0,165192,0.0,1977-12-23,B,1.0,K,290020,1008479,34.0,B,A,17000.0
22214,2012-05-27,,0.0,129096,,1981-04-27,E,1.0,K,291165,1008502,31.0,B,C,15000.0
22215,2012-05-27,,0.0,114369,,1986-06-01,E,1.0,K,291165,1008505,26.0,B,C,20000.0
22216,2012-05-27,,0.0,155382,,1984-10-19,E,1.0,K,290001,1008668,28.0,B,C,20000.0
22217,2012-05-27,4.0,0.0,122697,4.0,1989-05-01,B,1.0,K,290005,1008682,23.0,A,A,12000.0
22218,2012-05-27,,0.0,165192,,1990-09-14,E,1.0,K,292150,1008819,22.0,B,C,12000.0
22219,2012-05-27,4.0,2.0,129900,4.0,1988-12-08,B,1.0,K,290001,1008859,23.0,A,C,15000.0
22220,2012-05-28,,2.0,148014,,1977-10-15,E,1.0,K,290019,1008974,35.0,B,C,25000.0
22221,2012-05-28,,0.0,135321,,1986-04-08,E,1.0,K,291165,1009021,26.0,B,C,20000.0
22222,2012-05-28,,0.0,151545,,1986-08-31,E,1.0,K,291135,1009023,26.0,A,C,15000.0
22223,2012-05-28,,0.0,158625,,1975-01-01,E,1.0,K,291170,1009839,37.0,B,C,15000.0
22224,2012-05-28,,0.0,152187,,1978-01-01,E,1.0,K,291125,1010253,34.0,B,C,15000.0
22225,2012-05-28,,0.0,129096,,1983-12-14,E,1.0,K,291125,1010510,28.0,B,C,15000.0
22226,2012-05-28,,0.0,161817,,1983-04-05,E,1.0,K,291160,1010513,29.0,B,C,15000.0
22227,2012-05-28,,0.0,143730,,1966-01-01,E,1.0,K,291160,1010585,46.0,B,C,15000.0
22228,2012-05-28,,0.0,128229,,2058-07-03,E,1.0,K,290007,1010637,54.0,B,C,20000.0
22229,2012-05-28,,0.0,146610,,1986-06-02,E,1.0,K,291135,1010643,26.0,B,C,15000.0
22230,2012-05-28,3.0,0.0,130890,3.0,1989-07-22,B,1.0,K,291330,1011467,23.0,B,C,9000.0
22231,2012-05-28,,2.0,129030,,1981-12-03,E,1.0,K,290018,1011601,30.0,B,C,20000.0
22232,2012-05-30,,2.0,134934,,1977-06-01,E,1.0,K,291770,1013249,35.0,B,C,15000.0
22233,2012-05-30,2.0,0.0,114369,2.0,1992-10-16,B,1.0,K,291770,1013250,20.0,A,C,11000.0
22234,2012-05-30,,4.0,114369,,1980-01-01,D,1.0,K,291770,1013251,32.0,B,C,14000.0
22235,2012-05-30,,0.0,152187,,1976-12-01,E,1.0,K,292150,1013484,35.0,B,C,20000.0
22236,2012-05-31,,0.0,146610,,1986-01-22,E,1.0,K,291165,1013694,26.0,B,C,15000.0
22237,2012-05-31,,0.0,130890,,1986-04-20,E,1.0,K,291135,1013695,26.0,B,C,15000.0
22238,2012-05-31,,1.0,155382,,1966-01-01,E,0.0,K,291135,1013718,46.0,B,C,15000.0
22239,2012-05-31,,2.0,134934,,1977-06-01,D,1.0,K,291770,1013724,35.0,B,C,14000.0
22240,2012-05-31,,4.0,146610,,2057-06-01,E,1.0,K,291160,1013725,55.0,B,C,15000.0
22241,2012-05-31,2.0,0.0,152187,2.0,1971-04-27,E,1.0,K,291244,1013738,41.0,B,C,9000.0
22242,2012-05-31,7.0,0.0,142734,7.0,1986-03-25,B,1.0,K,290010,1013758,26.0,B,C,12000.0
22243,2012-05-31,,0.0,165399,,1971-01-01,E,1.0,K,291125,1013977,41.0,B,C,15000.0
22244,2012-05-31,2.0,2.0,142407,2.0,1976-08-05,B,1.0,K,290012,1014766,36.0,B,C,12000.0
22245,2012-05-31,4.0,0.0,143730,4.0,1986-02-25,B,1.0,K,291775,1015381,26.0,A,C,12000.0
22246,2012-05-31,,0.0,118374,,1985-03-10,E,1.0,K,291170,1016583,27.0,B,C,15000.0
22247,2012-05-31,,0.0,158625,,1976-01-01,E,1.0,K,292165,1016911,36.0,B,C,17000.0
22248,2012-05-31,,2.0,151545,,1972-08-01,E,1.0,K,290009,1017101,40.0,B,A,30000.0
22249,2012-05-31,3.0,0.0,165399,3.0,1983-12-31,E,1.0,K,291240,1018312,28.0,B,C,10000.0
22250,2012-05-31,2.0,2.0,139140,2.0,1989-12-15,B,1.0,K,290013,1019169,22.0,B,C,9000.0
22251,2012-05-31,,0.0,165192,,1973-11-29,B,1.0,K,291440,1019482,38.0,B,C,25000.0
22252,2012-05-31,5.0,0.0,165192,5.0,1973-11-06,E,1.0,K,290012,1019494,39.0,B,C,8000.0
22253,2012-02-06,12.0,0.0,158625,12.0,1982-06-01,E,1.0,K,291330,1020016,30.0,B,C,10000.0
22254,2012-03-06,,2.0,143730,,1990-03-11,E,1.0,K,290006,1020523,22.0,A,C,20000.0
22255,2012-03-06,2.0,0.0,152187,2.0,1989-06-01,E,1.0,K,291240,1020719,23.0,A,C,15000.0
22256,2012-04-06,16.0,0.0,151545,16.0,1976-10-22,B,1.0,K,290007,1022411,36.0,B,C,19000.0
22257,2012-04-06,6.0,0.0,142734,6.0,1980-04-04,B,1.0,K,291210,1022675,32.0,B,A,24800.0
22258,2012-04-06,,0.0,165399,,1988-12-11,E,1.0,K,291165,1022897,23.0,A,C,13000.0
22259,2012-06-06,,2.0,125955,,1991-08-09,E,1.0,K,291440,1024048,21.0,A,C,15000.0
22260,2012-08-06,,0.0,153996,,1985-09-23,E,1.0,K,291145,1025000,27.0,B,C,15000.0
22261,2012-08-06,8.0,2.0,133878,8.0,1974-02-05,B,1.0,K,290020,1026163,38.0,B,C,8000.0
22262,2012-09-06,,2.0,137544,,2064-06-01,E,1.0,K,290019,1027093,48.0,B,C,15000.0
22263,2012-10-06,,2.0,120966,,1968-04-26,E,1.0,K,290006,1029216,44.0,B,C,15000.0
22264,2012-10-06,,0.0,155382,,1984-08-01,E,0.0,K,291440,1029224,28.0,B,C,15000.0
22265,2012-10-06,2.0,0.0,153996,2.0,1990-09-22,B,1.0,K,291440,1029225,22.0,A,C,10000.0
22266,2012-10-06,,0.0,121770,,1968-06-01,E,1.0,K,290022,1029239,44.0,B,C,18000.0
22267,2012-10-06,10.0,0.0,154347,10.0,1969-01-31,B,1.0,K,290019,1029478,43.0,B,A,25000.0
22268,2012-10-06,,0.0,134574,,1977-04-09,E,1.0,K,290016,1029824,35.0,B,A,18000.0
22269,2012-11-06,4.0,0.0,145905,4.0,1975-01-01,B,1.0,K,291775,1030589,37.0,B,C,9500.0
22270,2012-11-06,,0.0,157902,,1981-09-27,E,1.0,K,290004,1030590,31.0,B,C,15000.0
22271,2012-11-06,2.0,0.0,182199,2.0,1986-05-31,B,1.0,K,291440,1030622,26.0,A,C,7500.0
22272,2012-11-06,10.0,0.0,158445,10.0,1976-12-03,E,1.0,K,290006,1030625,35.0,B,C,10000.0
22273,2012-11-06,,2.0,132903,,1982-06-01,D,1.0,K,291770,1030637,30.0,B,C,12000.0
22274,2012-11-06,13.0,0.0,123837,13.0,1981-06-11,A,1.0,K,290001,1030639,31.0,B,C,26000.0
22275,2012-11-06,,0.0,165192,,1981-01-07,E,0.0,K,291810,1030886,31.0,B,C,18000.0
22276,2012-11-06,,2.0,112359,,2064-01-13,E,1.0,K,290019,1031536,48.0,B,C,25000.0
22277,2012-06-13,,0.0,144717,,1986-06-01,E,1.0,K,291150,1032389,26.0,B,C,15000.0
22278,2012-06-13,,2.0,159249,,2061-08-01,D,1.0,K,291520,1032390,51.0,B,C,17000.0
22279,2012-06-13,,0.0,130890,,1981-10-16,E,1.0,K,291160,1032397,31.0,B,C,15000.0
22280,2012-06-13,,4.0,144717,,1975-06-01,E,1.0,K,291170,1032398,37.0,B,C,15000.0
22281,2012-06-13,,0.0,175251,,1971-06-01,E,1.0,K,291160,1032404,41.0,B,C,15000.0
22282,2012-06-13,2.0,0.0,158625,2.0,1990-12-31,B,1.0,K,290021,1032910,21.0,A,A,15000.0
22283,2012-06-13,,0.0,129030,,1986-02-01,E,1.0,K,291165,1032912,26.0,A,C,15000.0
22284,2012-06-14,,0.0,121440,,1984-08-24,E,1.0,K,291520,1033960,28.0,B,C,15000.0
22285,2012-06-14,,0.0,121440,,1973-01-01,E,1.0,K,291125,1033961,39.0,B,C,15000.0
22286,2012-06-14,,0.0,145905,,1986-06-01,E,1.0,K,291125,1033966,26.0,A,C,15000.0
22287,2012-06-14,3.0,2.0,131820,3.0,1973-06-03,B,0.0,K,290001,1034499,39.0,B,C,7000.0
22288,2012-06-14,,2.0,143730,,1969-01-01,E,1.0,K,291110,1034600,43.0,B,C,20000.0
22289,2012-06-15,,0.0,130890,,1981-01-01,E,1.0,K,291125,1036101,31.0,B,C,15000.0
22290,2012-06-15,,0.0,143730,,1986-06-01,E,1.0,K,291165,1036426,26.0,B,C,20000.0
22291,2012-06-15,,2.0,142734,,1979-01-15,D,0.0,K,290001,1036466,33.0,B,C,15000.0
22292,2012-06-15,7.0,0.0,157404,7.0,1984-10-08,B,1.0,K,291770,1036501,28.0,B,C,9000.0
22293,2012-06-15,,0.0,122697,,1987-06-01,E,1.0,K,291165,1036813,25.0,B,C,15000.0
22294,2012-06-15,,2.0,144240,,1974-05-20,E,1.0,K,290010,1037539,38.0,B,C,35000.0
22295,2012-06-17,,0.0,147615,,1986-02-28,E,1.0,K,289350,1038166,26.0,A,C,15000.0
22296,2012-06-17,1.0,0.0,171612,1.0,1987-01-01,B,1.0,K,290008,1038170,25.0,A,C,15000.0
22297,2012-06-17,,0.0,157902,,1984-03-20,E,1.0,K,289360,1038427,28.0,B,C,10000.0
22298,2012-06-17,,2.0,125349,,1978-06-01,E,1.0,K,290011,1038434,34.0,B,C,15000.0
22299,2012-06-17,,0.0,144240,,1973-06-01,E,1.0,K,291160,1039289,39.0,B,C,20000.0
22300,2012-06-17,,3.0,115044,,1983-06-01,E,1.0,K,291135,1039301,29.0,B,C,15000.0
22301,2012-06-17,5.0,2.0,98091,5.0,1966-12-24,B,0.0,K,290001,1039479,45.0,B,C,10000.0
22302,2012-06-17,23.0,2.0,125349,23.0,2052-09-11,B,1.0,K,290009,1039503,60.0,B,A,29000.0
22303,2012-06-17,,0.0,157980,,1986-10-01,E,1.0,K,291440,1039566,26.0,B,C,15000.0
22304,2012-06-17,,1.0,156861,,1980-07-25,E,1.0,K,290018,1040314,32.0,B,C,15000.0
22305,2012-06-17,6.0,0.0,151545,6.0,1968-06-01,B,1.0,K,290022,1040706,44.0,B,C,10500.0
22306,2012-06-17,,0.0,147615,,1990-05-09,E,1.0,K,290021,1040789,22.0,B,A,20000.0
22307,2012-06-17,6.0,1.0,154347,6.0,1978-04-15,B,0.0,K,290001,1040792,34.0,B,A,8500.0
22308,2012-06-17,,0.0,148725,,1980-01-01,E,1.0,K,290020,1040821,32.0,B,C,20000.0
22309,2012-06-17,,0.0,167799,,1971-12-13,E,1.0,K,290019,1040833,41.0,B,A,15000.0
22310,2012-06-18,,0.0,158625,,1981-07-29,E,1.0,K,289360,1041382,31.0,B,C,15000.0
22311,2012-06-18,,0.0,157980,,1986-05-06,E,1.0,K,291170,1041981,26.0,B,C,15000.0
22312,2012-06-18,4.0,0.0,157980,4.0,1970-01-01,B,1.0,K,291780,1041982,42.0,B,C,10500.0
22313,2012-06-18,3.0,0.0,151551,3.0,1979-02-19,B,1.0,K,293120,1041994,33.0,B,C,12000.0
22314,2012-06-18,10.0,2.0,152265,10.0,1971-01-01,E,1.0,K,291111,1042007,41.0,B,A,12000.0
22315,2012-06-21,1.0,0.0,144717,1.0,1986-04-22,B,1.0,K,290001,1044442,26.0,B,A,13000.0
22316,2012-06-21,,0.0,129096,,1992-08-01,E,1.0,K,291160,1044464,20.0,A,C,15000.0
22317,2012-06-21,,0.0,161817,,1986-01-01,E,1.0,K,291160,1044678,26.0,A,C,15000.0
22318,2012-06-21,9.0,0.0,190044,9.0,1986-09-05,B,1.0,K,291740,1045821,26.0,A,C,12000.0
22319,2012-06-22,,0.0,144717,,1984-01-01,E,1.0,K,291155,1045972,28.0,B,C,15000.0
22320,2012-06-22,,1.0,138336,,1990-07-06,E,1.0,K,291110,1046123,22.0,B,C,15000.0
22321,2012-06-22,2.0,0.0,160314,2.0,1976-11-11,E,0.0,K,290011,1046568,36.0,B,C,8500.0
22322,2012-06-22,,0.0,157902,,1968-01-01,E,1.0,K,292150,1046578,44.0,B,C,15000.0
22323,2012-06-22,6.0,0.0,183204,6.0,1981-01-10,B,1.0,K,291740,1046599,31.0,B,A,20000.0
22324,2012-06-22,,0.0,145905,,1986-06-23,E,1.0,K,291125,1047320,26.0,B,C,15000.0
22325,2012-06-23,,0.0,146895,,1982-04-26,D,1.0,K,291110,1047440,30.0,B,C,15000.0
22326,2012-06-23,7.0,2.0,152187,7.0,1971-06-01,B,1.0,K,289156,1047472,41.0,B,C,12000.0
22327,2012-06-23,,0.0,167799,,1985-12-23,E,1.0,K,291110,1047479,26.0,B,C,15000.0
22328,2012-06-23,1.0,0.0,144717,1.0,1983-04-25,B,1.0,K,289210,1047498,29.0,B,A,16700.0
22329,2012-06-23,,0.0,157404,,1986-04-22,E,0.0,K,291160,1047530,26.0,B,C,15000.0
22330,2012-06-23,,0.0,123837,,1984-06-01,E,1.0,K,289370,1047540,28.0,B,C,15000.0
22331,2012-06-23,,0.0,144717,,1991-11-08,E,1.0,K,291810,1047682,21.0,A,C,21000.0
22332,2012-06-23,,0.0,152187,,1972-07-04,E,1.0,K,290001,1047693,40.0,B,C,15000.0
22333,2012-06-23,,0.0,143730,,1986-06-01,E,1.0,K,291165,1047748,26.0,A,C,15000.0
22334,2012-06-24,2.0,2.0,170022,2.0,1976-11-26,B,0.0,K,290019,1050967,36.0,B,C,10000.0
22335,2012-06-24,,2.0,170022,,1980-04-11,D,1.0,K,290001,1051735,32.0,B,C,15000.0
22336,2012-06-24,1.0,0.0,166482,1.0,1991-04-13,B,1.0,K,291770,1052056,21.0,B,C,11000.0
22337,2012-06-24,,2.0,114048,,1981-07-09,E,1.0,K,290017,1052332,31.0,B,C,15000.0
22338,2012-06-24,,0.0,157566,,1968-11-14,E,1.0,K,290005,1052413,44.0,B,C,12000.0
22339,2012-06-24,20.0,0.0,136851,20.0,2055-06-01,B,1.0,K,291775,1052427,57.0,B,A,30000.0
22340,2012-06-24,,2.0,151551,,1988-06-01,E,1.0,K,291107,1052536,24.0,A,C,10000.0
22341,2012-06-24,2.0,0.0,121440,2.0,1991-12-10,B,1.0,K,290002,1052785,21.0,A,A,8000.0
22342,2012-06-24,17.0,0.0,147615,17.0,1973-06-11,A,1.0,K,291165,1052892,39.0,B,A,13500.0
22343,2012-06-24,,0.0,157404,,1981-08-24,E,1.0,K,291165,1052916,31.0,B,C,20000.0
22344,2012-06-24,2.0,0.0,144717,2.0,1989-05-12,B,1.0,K,290006,1052938,23.0,A,C,10000.0
22345,2012-06-24,,0.0,157902,,1980-06-23,E,1.0,K,292155,1052948,32.0,B,C,25000.0
22346,2012-06-24,2.0,0.0,132903,2.0,1989-03-03,B,1.0,K,291770,1053084,23.0,B,C,11000.0
22347,2012-06-27,8.0,0.0,163302,0.0,2063-01-01,B,1.0,K,291130,1055854,49.0,B,C,12000.0
22348,2012-06-29,,0.0,144717,,1982-12-12,E,1.0,K,291240,1057063,30.0,B,C,17000.0
22349,2012-06-29,,0.0,120966,,2055-09-29,E,1.0,K,290011,1057091,57.0,B,C,15000.0
22350,2012-06-29,2.0,0.0,144240,2.0,1985-08-20,E,1.0,K,290021,1057473,27.0,B,C,10000.0
22351,2012-06-29,,0.0,147615,,1968-04-01,E,1.0,K,292150,1058181,44.0,B,C,20000.0
22352,2012-06-30,2.0,0.0,157902,2.0,1987-03-21,B,1.0,K,291780,1060477,25.0,B,C,10500.0
22353,2012-06-30,,0.0,126174,,1988-02-13,E,1.0,K,291775,1060523,24.0,B,C,15000.0
22354,2012-06-30,,0.0,154347,,1984-01-01,E,1.0,K,289260,1060712,28.0,B,C,15000.0
22355,2012-06-30,,0.0,157404,,1984-10-18,E,1.0,K,290012,1061138,28.0,B,C,15000.0
22356,2012-06-30,,0.0,131820,,1974-10-20,E,1.0,K,291135,1061643,38.0,B,C,15000.0
22357,2012-06-30,,0.0,121440,,1983-06-01,E,1.0,K,290001,1061705,29.0,B,C,20000.0
22358,2012-06-30,,2.0,147615,,1982-12-10,E,1.0,K,290005,1062633,30.0,B,C,20000.0
22359,2012-06-30,4.0,2.0,144717,4.0,1977-06-01,B,1.0,K,291110,1062643,35.0,B,C,10000.0
22360,2012-06-30,,2.0,147615,,1973-06-01,E,1.0,K,290001,1062666,39.0,B,C,13000.0
22361,2012-06-30,3.0,0.0,151551,3.0,1984-06-01,B,1.0,K,291107,1063003,28.0,A,C,8000.0
22362,2012-06-30,,0.0,157980,,1972-03-26,E,1.0,K,290007,1063028,40.0,B,C,12000.0
22363,2012-06-30,,2.0,145905,,1971-05-05,E,1.0,K,290018,1063549,41.0,B,A,30000.0
22364,2012-06-30,,2.0,139839,,1973-06-01,E,1.0,K,291770,1064161,39.0,B,C,14000.0
22365,2012-06-30,,0.0,154347,,1981-06-25,E,1.0,K,291520,1064538,31.0,B,C,15000.0
22366,2012-06-30,27.0,0.0,115044,54.0,1969-01-01,A,0.0,K,291165,1065404,43.0,B,A,20800.0
22367,2012-02-01,8.0,0.0,144036,8.0,1978-02-16,C,1.0,E,668042,796648,34.0,B,C,10000.0
22368,2012-02-01,,0.0,144981,,1977-05-25,C,1.0,E,668042,796676,35.0,B,C,10000.0
22369,2012-02-01,25.0,0.0,132903,25.0,1967-04-27,C,1.0,E,668042,796692,45.0,B,A,13500.0
22370,2012-02-01,,0.0,109941,,1991-05-20,C,1.0,E,668042,796694,21.0,A,C,7500.0
22371,2012-02-01,,0.0,153996,,1984-01-28,C,1.0,E,668042,796701,28.0,B,C,10000.0
22372,2012-02-01,4.0,0.0,163872,4.0,1977-11-14,C,1.0,E,668042,796909,34.0,B,A,17812.0
22373,2012-08-01,,0.0,152187,,1972-09-24,C,0.0,E,668042,803493,39.0,B,C,10000.0
22374,2012-08-01,,0.0,155382,,1989-06-02,C,1.0,E,668042,803655,23.0,A,C,10000.0
22375,2012-08-01,25.0,0.0,129096,25.0,1970-03-17,C,1.0,E,668042,803835,42.0,B,C,20000.0
22376,2012-08-01,2.0,0.0,166482,2.0,1972-05-03,C,1.0,E,668042,803838,40.0,B,C,15000.0
22377,2012-08-01,,0.0,114549,,1984-08-10,C,1.0,E,668042,804120,27.0,A,C,12000.0
22378,2012-08-01,,0.0,145062,,1976-07-14,C,1.0,E,668042,804305,35.0,B,C,10000.0
22379,2012-08-01,,0.0,145062,,1988-05-11,C,1.0,E,668042,804745,24.0,A,C,10000.0
22380,2012-08-01,,0.0,165399,,1984-06-21,C,1.0,E,668042,804774,28.0,A,C,10000.0
22381,2012-01-13,,0.0,153996,,1985-06-20,C,1.0,E,668050,810375,27.0,A,C,10000.0
22382,2012-01-13,20.0,0.0,155382,20.0,2062-12-27,C,1.0,E,668004,810377,49.0,B,C,18716.0
22383,2012-01-13,,0.0,98289,,1984-10-11,C,1.0,E,668042,810404,27.0,B,C,10000.0
22384,2012-01-15,,0.0,131910,,1985-02-02,C,1.0,E,668042,813089,27.0,B,C,10000.0
22385,2012-01-15,10.0,0.0,109941,10.0,1986-10-10,C,1.0,E,668042,813099,25.0,A,C,12000.0
22386,2012-01-15,,0.0,128628,,1980-08-27,C,0.0,E,668042,813102,31.0,B,C,10000.0
22387,2012-01-20,,0.0,134574,,1981-11-06,C,1.0,E,668042,820226,30.0,A,C,10000.0
22388,2012-01-21,,0.0,100137,,1985-07-20,C,1.0,E,668042,820435,26.0,B,C,10000.0
22389,2012-01-21,,0.0,135321,,1977-04-15,C,1.0,E,668042,820447,35.0,B,C,10000.0
22390,2012-01-21,,0.0,98319,,1984-02-02,C,1.0,E,668042,820605,28.0,A,C,10000.0
22391,2012-01-22,,0.0,131439,,1982-03-04,C,1.0,E,668042,823771,30.0,B,C,10000.0
22392,2012-01-22,,0.0,145062,,1974-07-15,C,1.0,E,668042,824542,38.0,B,C,15000.0
22393,2012-01-30,7.0,0.0,151713,7.0,1972-01-01,C,1.0,E,668042,834096,40.0,B,C,10000.0
22394,2012-01-30,,0.0,144036,,2060-01-10,C,1.0,E,668042,834100,52.0,B,C,10000.0
22395,2012-01-30,,0.0,145062,,1987-06-07,C,1.0,E,668042,834500,25.0,A,C,10000.0
22396,2012-01-30,,0.0,135321,,1984-10-10,C,1.0,E,668042,834501,27.0,A,C,10000.0
22397,2012-01-30,8.0,0.0,141147,8.0,1968-11-27,C,1.0,E,668042,834515,43.0,B,A,18000.0
22398,2012-01-30,,0.0,92913,,1988-03-02,C,1.0,E,668042,834610,24.0,A,C,10000.0
22399,2012-01-30,,0.0,114423,,1981-09-10,C,1.0,E,668042,834767,30.0,B,C,10000.0
22400,2012-01-30,,0.0,145062,,1985-02-01,C,1.0,E,668042,834904,27.0,A,C,10000.0
22401,2012-01-30,,0.0,153996,,1989-04-15,C,1.0,E,668042,834912,23.0,A,C,12000.0
